id_cliente,edad,departamento,plan,tipo_contrato,meses_antiguedad,cargo_mensual_soles,gb_datos_mes,minutos_llamadas_mes,lineas_adicionales,tickets_soporte_6m,caidas_servicio_mes,dias_ultimo_pago_vencido,factura_electronica,churn
CL800847,53.0,Piura,Postpago Básico,Anual,8,45.23,6.1,391,0,2,6,4,1,0
CL800848,32.0,Lima,Postpago Plus,Anual,7,109.52,14.3,685,0,0,3,13,1,1
CL800849,38.0,Piura,Prepago,Mensual,62,21.46,6.1,298,1,0,1,3,0,0
CL800850,37.0,La Libertad,Prepago,Mensual,18,28.77,,282,2,1,0,0,1,0
CL800851,35.0,Arequipa,Postpago Plus,Mensual,4,85.86,4.4,447,0,0,1,18,0,1
CL800852,44.0,Junín,Postpago Básico,Anual,14,47.21,,423,1,2,1,8,0,0
CL800853,40.0,Lima,Postpago Básico,Mensual,5,51.19,11.3,284,0,3,0,4,1,0
CL800854,25.0,Arequipa,Postpago Plus,Anual,6,84.71,50.1,236,2,2,3,17,0,0
CL800855,50.0,Lima,Prepago,Mensual,11,20.98,5.9,205,0,1,4,4,1,0
CL800856,36.0,Áncash,Prepago,Mensual,6,26.8,6.2,460,0,0,2,0,1,0
CL800857,26.0,Junín,Prepago,Mensual,2,29.28,17.8,309,1,1,1,2,0,0
CL800858,44.0,Lima,Prepago,Mensual,9,31.44,23.2,362,0,2,3,5,1,0
CL800859,67.0,Lima,Postpago Plus,18 meses,7,65.42,5.9,655,2,0,0,3,0,0
CL800860,34.0,Junín,Postpago Premium,Anual,5,139.95,12.3,522,3,1,1,3,1,0
CL800861,50.0,Cusco,Prepago,Mensual,1,23.9,14.4,479,1,0,3,22,0,0
CL800862,39.0,Lima,Prepago,Mensual,20,29.57,,422,0,0,2,3,1,0
CL800863,20.0,Lima,Prepago,Mensual,2,27.46,13.4,352,0,0,0,2,0,0
CL800864,18.0,Lima,Postpago Básico,Mensual,30,60.86,15.0,224,2,0,1,1,1,0
CL800865,41.0,Lima,Prepago,Mensual,9,28.65,31.1,332,1,2,4,0,0,1
CL800866,36.0,Arequipa,Postpago Básico,Anual,6,39.33,16.6,398,2,0,2,11,1,0
CL800867,34.0,Lima,Postpago Básico,Mensual,7,60.66,7.1,407,1,0,3,3,0,0
CL800868,44.0,La Libertad,Postpago Básico,Mensual,5,47.26,6.6,367,0,1,6,3,1,1
CL800869,50.0,Junín,Prepago,Mensual,1,28.41,16.2,181,0,3,4,1,1,0
CL800870,32.0,Lima,Postpago Plus,Mensual,10,95.8,37.6,513,1,1,4,4,1,0
CL800871,23.0,Lima,Postpago Plus,Anual,4,99.11,21.1,644,0,1,2,1,1,0
CL800872,45.0,Lima,Prepago,Mensual,6,31.08,34.1,186,0,1,2,0,1,1
CL800873,50.0,Arequipa,Prepago,Mensual,18,35.42,3.9,360,0,0,2,1,0,0
CL800874,26.0,La Libertad,Prepago,Mensual,13,27.1,11.7,431,0,1,3,1,1,1
CL800875,70.0,Arequipa,Postpago Básico,18 meses,1,60.86,2.7,280,0,1,1,4,1,0
CL800876,37.0,Lima,Postpago Básico,18 meses,28,57.25,23.6,166,0,0,0,10,1,0
CL800877,45.0,Lima,Postpago Plus,Anual,2,83.87,18.0,774,2,1,2,2,0,0
CL800878,25.0,Junín,Prepago,Mensual,2,32.66,8.4,118,1,2,2,12,0,0
CL800879,48.0,Lima,Postpago Básico,Mensual,10,56.98,9.3,261,0,1,2,1,1,0
CL800880,42.0,Arequipa,Prepago,Mensual,2,24.46,,406,0,1,5,0,1,0
CL800881,25.0,Cusco,Postpago Plus,Mensual,15,93.88,38.0,468,0,0,1,0,1,0
CL800882,32.0,Lambayeque,Postpago Plus,Mensual,6,71.81,4.5,525,0,1,3,1,1,0
CL800883,18.0,Piura,Postpago Básico,18 meses,5,44.2,13.7,348,1,0,2,2,0,1
CL800884,32.0,Lambayeque,Prepago,Mensual,2,28.96,1.2,550,2,0,3,3,1,1
CL800885,51.0,Lima,Prepago,Mensual,9,26.49,8.1,299,0,0,2,2,0,0
CL800886,28.0,Junín,Postpago Plus,18 meses,3,105.3,17.3,498,2,0,3,1,0,0
CL800887,66.0,Lima,Prepago,Mensual,33,26.49,17.1,307,1,2,0,11,1,1
CL800888,41.0,La Libertad,Postpago Básico,Anual,1,56.3,7.7,462,0,1,0,5,1,1
CL800889,38.0,Arequipa,Prepago,Mensual,4,27.9,18.5,347,0,0,3,1,1,0
CL800890,18.0,Lima,Postpago Premium,Mensual,8,138.11,10.4,461,1,2,1,4,1,1
CL800891,18.0,Lima,Postpago Básico,Anual,10,60.0,12.6,157,2,0,1,1,1,0
CL800892,47.0,Lima,Postpago Básico,Mensual,5,47.85,3.3,420,0,1,5,3,1,0
CL800893,23.0,Junín,Prepago,Mensual,4,30.42,3.8,378,3,1,3,1,0,0
CL800894,32.0,Lima,Postpago Premium,Anual,8,176.87,37.1,641,0,2,1,7,1,0
CL800895,,Lambayeque,Postpago Básico,Mensual,32,62.5,14.1,294,1,1,3,1,1,0
CL800896,18.0,Lima,Postpago Básico,Anual,8,38.42,9.0,458,0,1,2,6,1,0
CL800897,49.0,Lima,Postpago Básico,Mensual,3,51.84,9.9,350,0,1,2,3,0,0
CL800898,18.0,Lima,Postpago Plus,Mensual,8,70.03,6.6,348,1,1,0,16,1,0
CL800899,21.0,Arequipa,Prepago,Mensual,3,33.67,15.2,158,3,1,5,13,0,0
CL800900,40.0,Lima,Prepago,Mensual,13,30.13,14.2,414,0,1,1,0,1,1
CL800901,48.0,Lima,Prepago,Mensual,28,28.78,10.6,299,0,1,1,0,0,0
CL800902,31.0,Lima,Prepago,Mensual,20,29.12,4.8,440,0,2,3,1,0,0
CL800903,18.0,Lima,Prepago,Mensual,29,37.61,7.3,287,0,2,1,4,1,0
CL800904,25.0,Áncash,Postpago Básico,Mensual,18,50.09,8.5,453,1,0,3,4,1,0
CL800905,18.0,Lima,Prepago,Mensual,1,38.02,21.3,275,1,1,2,16,1,0
CL800906,46.0,Arequipa,Prepago,Mensual,24,33.31,6.6,147,0,0,4,0,1,1
CL800907,20.0,Lima,Prepago,Mensual,13,33.55,14.1,394,0,1,1,7,1,0
CL800908,42.0,Lima,Prepago,Mensual,18,28.01,7.3,323,1,1,2,8,1,0
CL800909,56.0,Lima,Prepago,Mensual,15,30.96,15.3,133,0,0,3,5,1,0
CL800910,35.0,La Libertad,Prepago,Mensual,14,32.23,5.7,292,2,0,3,3,0,0
CL800911,53.0,Lima,Postpago Básico,Anual,3,57.35,6.5,526,0,1,1,2,0,1
CL800912,29.0,Lima,Prepago,Mensual,45,31.14,16.3,327,2,1,2,3,0,0
CL800913,18.0,Lambayeque,Postpago Plus,Mensual,25,103.44,22.0,529,0,1,3,3,0,0
CL800914,42.0,Arequipa,Prepago,Mensual,3,29.36,6.6,150,2,0,1,4,1,0
CL800915,40.0,Lima,Prepago,Mensual,13,29.59,8.4,203,2,0,0,0,0,0
CL800916,36.0,Lima,Prepago,Mensual,51,33.59,22.3,274,1,1,0,6,1,0
CL800917,34.0,Cusco,Prepago,Mensual,8,29.39,3.0,174,1,0,2,1,0,1
CL800918,38.0,La Libertad,Prepago,Mensual,24,29.76,20.1,180,2,1,0,3,1,0
CL800919,47.0,Cusco,Postpago Premium,Mensual,24,125.19,34.3,342,3,0,0,0,0,0
CL800920,47.0,Arequipa,Postpago Plus,Anual,15,68.36,13.2,205,0,2,3,2,1,1
CL800921,27.0,Arequipa,Postpago Premium,Anual,3,146.5,46.0,478,0,0,1,4,1,0
CL800922,43.0,La Libertad,Postpago Básico,Mensual,21,59.97,39.4,320,0,1,2,0,0,0
CL800923,48.0,Áncash,Prepago,Mensual,13,23.07,6.3,425,0,0,5,0,0,1
CL800924,45.0,Arequipa,Prepago,Mensual,11,33.0,7.4,308,0,3,3,0,1,1
CL800925,50.0,La Libertad,Postpago Básico,Anual,2,55.02,24.7,413,0,1,1,2,0,0
CL800926,44.0,Lima,Prepago,Mensual,8,36.36,9.4,431,0,1,1,0,0,0
CL800927,44.0,Áncash,Postpago Básico,Anual,11,56.96,25.3,550,0,1,2,0,1,1
CL800928,45.0,Lima,Postpago Básico,Anual,2,45.54,7.6,262,0,0,2,9,1,0
CL800929,68.0,Lima,Prepago,Mensual,17,29.08,10.0,240,1,1,1,6,1,0
CL800930,18.0,Junín,Postpago Básico,Anual,3,49.11,7.7,405,0,0,1,0,0,0
CL800931,41.0,Lima,Prepago,Mensual,18,34.15,7.8,418,1,1,2,1,1,0
CL800932,57.0,Lima,Prepago,Mensual,16,21.88,6.9,266,0,1,2,6,1,0
CL800933,30.0,Lima,Prepago,Mensual,20,29.98,10.4,268,2,2,4,11,1,0
CL800934,29.0,Arequipa,Prepago,Mensual,1,33.49,9.7,43,0,0,1,15,1,0
CL800935,18.0,Junín,Prepago,Mensual,5,20.92,4.5,94,0,1,2,0,1,0
CL800936,46.0,Piura,Postpago Básico,Mensual,17,48.07,14.0,226,0,0,1,0,1,0
CL800937,21.0,Áncash,Postpago Básico,Mensual,8,46.4,,479,0,2,1,0,1,0
CL800938,36.0,Arequipa,Postpago Básico,Mensual,4,62.56,15.3,377,0,0,3,5,0,1
CL800939,49.0,Lima,Prepago,Mensual,16,35.94,8.1,78,0,0,2,4,0,0
CL800940,40.0,Cusco,Postpago Plus,18 meses,9,78.09,8.4,709,0,0,2,8,1,0
CL800941,44.0,Lima,Postpago Premium,Mensual,1,130.53,27.0,632,2,1,2,2,1,1
CL800942,31.0,Junín,Prepago,Mensual,2,32.07,12.7,91,2,1,2,8,0,0
CL800943,18.0,Piura,Prepago,Mensual,11,33.12,8.9,424,0,0,2,11,1,1
CL800944,32.0,Lima,Prepago,Mensual,7,25.65,5.8,270,0,1,2,3,0,0
CL800945,38.0,Lima,Prepago,Mensual,4,29.04,5.6,212,2,0,1,2,1,0
CL800946,36.0,Piura,Postpago Plus,Anual,3,81.92,6.3,327,1,1,8,3,1,0
CL800947,,Lima,Postpago Plus,Mensual,12,88.23,30.4,509,3,0,2,17,1,0
CL800948,31.0,Lima,Postpago Básico,Anual,21,58.1,9.6,218,0,0,0,17,1,0
CL800949,50.0,Áncash,Prepago,Mensual,6,23.48,15.3,347,0,1,3,0,0,0
CL800950,61.0,La Libertad,Postpago Básico,Anual,7,53.34,1.7,429,1,3,1,7,0,0
CL800951,18.0,Lambayeque,Prepago,Mensual,25,30.17,11.5,287,1,0,1,5,1,0
CL800952,51.0,Áncash,Postpago Básico,18 meses,28,53.15,2.6,360,1,0,2,7,1,0
CL800953,38.0,Cusco,Prepago,Mensual,53,29.57,1.7,225,0,1,1,0,1,1
CL800954,53.0,Junín,Prepago,Mensual,4,26.27,9.6,461,1,1,2,3,1,0
CL800955,39.0,Lima,Postpago Básico,18 meses,4,49.28,12.4,386,0,0,1,4,1,0
CL800956,41.0,Piura,Prepago,Mensual,1,21.56,11.2,339,3,0,4,3,1,1
CL800957,32.0,La Libertad,Prepago,Mensual,26,37.41,10.0,311,0,0,2,0,0,0
CL800958,38.0,Áncash,Postpago Básico,Mensual,1,49.03,26.0,432,2,0,1,8,1,0
CL800959,40.0,Arequipa,Postpago Plus,18 meses,1,72.12,11.3,556,1,3,3,9,1,0
CL800960,18.0,Lima,Postpago Plus,18 meses,14,86.01,21.5,556,1,1,2,0,1,0
CL800961,44.0,Junín,Postpago Premium,Mensual,15,147.81,13.5,552,0,3,1,3,1,0
CL800962,23.0,Cusco,Postpago Básico,Mensual,5,45.72,11.8,137,1,1,1,4,0,0
CL800963,48.0,Lima,Postpago Básico,Mensual,5,61.44,26.0,368,0,0,4,0,1,0
CL800964,46.0,Lima,Postpago Básico,Mensual,14,70.94,5.7,275,0,0,2,0,0,0
CL800965,18.0,Lima,Prepago,Mensual,14,37.36,7.2,322,0,2,1,5,0,0
CL800966,27.0,Lima,Postpago Premium,Anual,6,138.12,39.9,415,1,2,2,0,0,0
CL800967,43.0,Lambayeque,Prepago,Mensual,3,26.34,9.2,460,0,0,2,4,0,0
CL800968,41.0,Piura,Postpago Plus,Anual,7,96.85,3.8,696,1,2,1,0,1,1
CL800969,23.0,Arequipa,Prepago,Mensual,15,28.27,5.7,239,0,0,1,4,1,1
CL800970,42.0,Lambayeque,Prepago,Mensual,20,29.48,18.1,270,1,1,6,12,1,1
CL800971,,Lima,Postpago Básico,Mensual,5,52.29,17.1,301,1,1,3,2,0,0
CL800972,35.0,Lima,Prepago,Mensual,4,29.22,11.9,177,0,0,2,3,1,0
CL800973,25.0,Lima,Postpago Premium,18 meses,15,150.17,35.0,360,1,0,2,9,1,0
CL800974,19.0,Cusco,Postpago Premium,Anual,2,150.7,10.8,452,1,0,2,4,1,0
CL800975,29.0,Lima,Postpago Premium,Mensual,3,149.32,22.2,507,0,1,1,2,1,0
CL800976,50.0,Lima,Prepago,Mensual,28,31.13,7.6,399,2,1,1,6,1,0
CL800977,35.0,Lima,Postpago Plus,18 meses,13,97.89,8.5,527,1,0,2,2,1,1
CL800978,33.0,Lambayeque,Prepago,Mensual,11,28.49,12.2,261,0,2,2,3,1,0
CL800979,49.0,Junín,Postpago Básico,18 meses,2,43.83,38.4,25,1,0,3,1,0,0
CL800980,31.0,Áncash,Prepago,Mensual,11,30.24,13.9,625,0,0,1,1,1,0
CL800981,42.0,Lambayeque,Postpago Básico,18 meses,5,46.43,1.9,423,0,2,1,5,1,0
CL800982,24.0,Lambayeque,Prepago,Mensual,41,35.81,5.2,201,1,0,5,5,1,0
CL800983,30.0,Áncash,Postpago Básico,Anual,2,50.27,23.1,350,1,0,2,6,0,0
CL800984,37.0,Cusco,Postpago Plus,Mensual,12,61.84,16.3,386,0,3,0,5,1,1
CL800985,27.0,Lima,Postpago Básico,18 meses,11,50.82,17.2,317,0,1,2,6,1,0
CL800986,39.0,Arequipa,Postpago Premium,Mensual,2,143.96,27.8,771,1,0,2,2,1,0
CL800987,27.0,Lima,Postpago Básico,Mensual,12,31.06,7.6,310,1,2,1,3,1,0
CL800988,60.0,Lima,Postpago Básico,Anual,2,66.32,21.0,366,1,1,0,6,1,0
CL800989,59.0,Áncash,Prepago,Mensual,31,23.92,20.5,387,1,0,0,0,1,1
CL800990,44.0,Arequipa,Postpago Plus,Anual,4,83.44,6.1,344,0,0,2,2,1,0
CL800991,40.0,Arequipa,Postpago Básico,Anual,5,55.28,6.8,434,0,1,2,2,0,0
CL800992,18.0,Lima,Postpago Básico,18 meses,3,53.63,8.6,520,2,1,3,19,1,0
CL800993,73.0,Áncash,Postpago Premium,Mensual,9,142.82,22.5,396,2,2,1,6,1,0
CL800994,18.0,Lima,Prepago,Mensual,2,31.68,5.9,578,0,1,3,0,1,0
CL800995,28.0,Lima,Prepago,Mensual,9,30.46,7.5,240,0,0,7,6,1,0
CL800996,38.0,Lima,Postpago Básico,Anual,7,35.14,20.8,264,0,0,2,2,1,1
CL800997,37.0,Arequipa,Prepago,Mensual,5,24.47,11.6,332,0,1,2,8,1,0
CL800998,35.0,Lambayeque,Postpago Básico,Anual,15,54.92,1.8,618,2,2,3,3,1,0
CL800999,37.0,Junín,Postpago Plus,Mensual,13,93.02,6.2,390,1,0,3,5,1,0
CL801000,38.0,Lambayeque,Postpago Básico,Mensual,10,62.68,24.7,315,1,0,0,0,1,0
CL801001,54.0,Lima,Prepago,Mensual,15,29.87,6.5,196,1,0,2,0,1,0
CL801002,19.0,Cusco,Postpago Básico,18 meses,1,39.14,33.2,469,0,0,2,15,1,1
CL801003,18.0,Lima,Postpago Plus,Anual,25,37.25,5.8,484,0,1,1,0,0,0
CL801004,39.0,Lima,Postpago Básico,Anual,15,53.77,23.0,297,2,2,3,2,0,0
CL801005,43.0,Junín,Prepago,Mensual,14,23.91,19.6,301,1,2,0,1,0,0
CL801006,46.0,Lima,Postpago Plus,Anual,17,85.56,4.7,453,0,1,1,0,1,0
CL801007,50.0,Lima,Postpago Básico,Mensual,7,63.32,10.9,336,0,1,3,0,1,1
CL801008,48.0,Piura,Prepago,Mensual,29,29.59,6.5,594,1,2,0,15,1,0
CL801009,26.0,Lima,Prepago,Mensual,29,35.21,12.1,420,0,3,0,9,1,0
CL801010,44.0,Piura,Prepago,Mensual,3,22.43,10.7,583,0,1,1,10,1,0
CL801011,49.0,La Libertad,Postpago Premium,18 meses,4,94.23,26.4,520,3,0,1,2,1,1
CL801012,58.0,Piura,Postpago Plus,Anual,9,74.1,19.7,482,0,1,3,1,0,0
CL801013,18.0,Arequipa,Prepago,Mensual,7,25.75,24.6,284,1,1,3,0,0,0
CL801014,21.0,Piura,Postpago Básico,Mensual,9,47.62,11.2,202,0,0,0,1,1,0
CL801015,22.0,Lambayeque,Postpago Básico,Mensual,25,55.64,10.7,253,0,0,2,0,0,0
CL801016,37.0,Piura,Prepago,Mensual,1,31.71,11.2,474,1,1,1,1,1,0
CL801017,30.0,Cusco,Prepago,Mensual,11,28.36,5.3,406,0,2,0,1,1,0
CL801018,37.0,Lima,Prepago,Mensual,2,25.96,4.9,284,0,0,2,5,0,1
CL801019,41.0,Lima,Prepago,Mensual,17,25.72,11.8,493,0,0,0,5,1,0
CL801020,38.0,Cusco,Postpago Premium,Anual,6,107.44,27.7,626,0,0,0,15,1,0
CL801021,51.0,Junín,Postpago Básico,Anual,2,61.16,13.8,202,0,2,0,3,0,0
CL801022,48.0,Lima,Prepago,Mensual,3,45.48,4.9,285,3,1,1,8,1,1
CL801023,18.0,La Libertad,Prepago,Mensual,3,35.19,14.8,319,0,0,3,3,0,0
CL801024,59.0,Lima,Prepago,Mensual,1,24.71,21.9,119,0,2,1,2,1,0
CL801025,52.0,La Libertad,Prepago,Mensual,6,22.28,6.4,444,0,3,0,6,0,0
CL801026,25.0,Piura,Prepago,Mensual,21,28.56,1.2,518,0,0,1,4,1,1
CL801027,65.0,Junín,Prepago,Mensual,19,26.67,19.7,465,1,3,4,1,0,0
CL801028,49.0,La Libertad,Prepago,Mensual,1,26.04,5.5,318,3,1,1,3,0,0
CL801029,35.0,Lima,Postpago Básico,Mensual,1,52.01,7.7,440,0,1,1,5,1,0
CL801030,55.0,Lima,Prepago,Mensual,12,31.55,5.3,321,0,1,3,3,0,0
CL801031,41.0,Cusco,Prepago,Mensual,22,33.88,9.3,226,0,0,1,10,0,0
CL801032,46.0,Lambayeque,Prepago,Mensual,10,30.16,9.8,403,0,0,1,6,0,0
CL801033,24.0,Cusco,Postpago Básico,18 meses,45,52.7,6.9,250,3,0,1,0,1,0
CL801034,41.0,Piura,Postpago Básico,18 meses,4,40.9,18.4,493,0,2,1,1,1,1
CL801035,29.0,Lima,Postpago Básico,Mensual,2,65.82,11.9,362,0,3,3,13,1,1
CL801036,28.0,Junín,Postpago Básico,Mensual,8,52.43,16.0,385,0,1,1,2,1,0
CL801037,27.0,Lambayeque,Postpago Básico,Anual,9,41.89,3.5,331,0,0,3,2,0,1
CL801038,18.0,La Libertad,Postpago Plus,Anual,12,99.06,10.6,444,1,0,2,0,1,0
CL801039,52.0,Lima,Postpago Plus,Mensual,21,92.24,36.7,539,0,4,2,2,1,0
CL801040,26.0,Lambayeque,Prepago,Mensual,43,29.49,3.9,382,0,0,4,10,0,0
CL801041,28.0,Arequipa,Prepago,Mensual,1,25.7,23.1,333,0,0,0,7,0,0
CL801042,45.0,La Libertad,Postpago Plus,18 meses,10,86.88,16.1,667,1,0,0,4,1,0
CL801043,37.0,Lima,Prepago,Mensual,11,25.12,19.6,270,1,0,1,12,1,0
CL801044,44.0,Lambayeque,Prepago,Mensual,1,30.9,13.4,394,0,4,1,1,1,0
CL801045,33.0,Lambayeque,Prepago,Mensual,1,31.69,14.4,129,0,0,1,1,0,1
CL801046,26.0,Lima,Postpago Básico,Mensual,2,58.22,18.3,369,1,2,4,0,1,1
CL801047,41.0,La Libertad,Postpago Básico,Anual,4,57.19,14.4,215,3,1,4,4,1,0
CL801048,28.0,Lambayeque,Postpago Básico,Anual,2,51.65,7.5,377,0,2,1,0,1,0
CL801049,33.0,Lima,Postpago Plus,Mensual,5,102.06,35.5,355,0,0,1,1,0,1
CL801050,40.0,La Libertad,Postpago Básico,Anual,29,47.44,10.4,226,1,1,3,4,1,0
CL801051,22.0,La Libertad,Postpago Plus,Anual,11,74.85,6.2,401,0,1,2,0,1,0
CL801052,18.0,Lima,Postpago Básico,Mensual,23,51.35,21.8,503,1,1,3,1,0,0
CL801053,49.0,Junín,Prepago,Mensual,6,30.34,12.6,506,0,1,5,14,0,1
CL801054,32.0,Lima,Postpago Plus,Anual,32,82.82,22.4,419,0,0,2,7,1,0
CL801055,50.0,Cusco,Prepago,Mensual,4,21.65,8.8,370,3,2,1,4,0,0
CL801056,58.0,Lambayeque,Postpago Básico,Anual,10,54.09,16.3,486,0,0,2,0,1,0
CL801057,42.0,Lima,Postpago Básico,Mensual,10,45.57,28.8,289,3,1,1,4,1,0
CL801058,39.0,Arequipa,Postpago Plus,Anual,20,87.08,29.6,548,0,0,4,1,1,0
CL801059,18.0,Lima,Prepago,Mensual,3,28.25,13.3,273,0,0,3,6,1,0
CL801060,33.0,Lima,Postpago Premium,Mensual,11,126.73,44.0,755,1,3,2,3,0,1
CL801061,44.0,Lima,Postpago Premium,Mensual,2,123.65,24.9,580,0,1,0,2,1,1
CL801062,30.0,Lima,Postpago Básico,Mensual,11,62.26,10.1,193,0,0,1,1,1,0
CL801063,56.0,Arequipa,Postpago Básico,Anual,53,60.73,10.5,391,0,1,3,4,1,0
CL801064,63.0,Piura,Postpago Básico,Mensual,7,44.05,15.0,466,0,0,2,3,1,0
CL801065,53.0,Cusco,Prepago,Mensual,1,30.74,8.9,163,0,0,0,5,1,0
CL801066,38.0,Lambayeque,Postpago Básico,Anual,1,51.59,10.2,627,0,0,3,2,1,0
CL801067,35.0,Lambayeque,Prepago,Mensual,23,29.3,8.1,236,0,0,2,4,1,0
CL801068,26.0,Lima,Postpago Básico,Anual,10,50.5,14.5,259,0,2,1,1,1,0
CL801069,18.0,Lambayeque,Prepago,Mensual,6,35.71,3.7,72,2,0,1,2,1,0
CL801070,39.0,La Libertad,Prepago,Mensual,18,35.48,8.2,209,1,1,1,3,0,0
CL801071,36.0,Arequipa,Postpago Básico,Mensual,2,36.69,10.5,219,0,0,1,0,0,0
CL801072,34.0,Piura,Postpago Básico,Anual,5,49.18,12.0,291,1,1,1,2,1,1
CL801073,40.0,Cusco,Postpago Básico,Anual,3,62.35,11.4,142,1,0,1,3,0,0
CL801074,18.0,Lambayeque,Postpago Plus,Anual,24,89.96,3.3,496,0,1,1,7,0,0
CL801075,32.0,Arequipa,Postpago Plus,18 meses,7,82.39,38.9,359,1,0,0,5,1,0
CL801076,47.0,Áncash,Postpago Plus,Anual,3,89.1,22.1,376,0,0,6,0,1,0
CL801077,44.0,Arequipa,Prepago,Mensual,1,29.08,5.5,222,1,0,4,1,0,1
CL801078,28.0,Lima,Postpago Plus,Mensual,11,96.51,29.1,428,0,1,2,2,1,1
CL801079,32.0,Arequipa,Prepago,Mensual,3,25.42,8.2,299,1,0,2,3,0,0
CL801080,21.0,Áncash,Postpago Básico,Anual,2,45.37,21.0,363,1,0,6,1,0,0
CL801081,45.0,Áncash,Postpago Plus,Mensual,5,76.11,25.7,526,0,0,2,5,0,1
CL801082,,Lima,Postpago Básico,18 meses,1,59.63,13.3,344,0,2,2,10,1,1
CL801083,35.0,La Libertad,Prepago,Mensual,7,32.98,15.4,167,0,0,2,14,1,1
CL801084,26.0,Junín,Postpago Básico,18 meses,41,47.16,29.4,342,0,0,2,0,0,0
CL801085,,Lima,Postpago Básico,Mensual,17,63.05,14.7,387,2,0,1,1,0,0
CL801086,34.0,Lima,Prepago,Mensual,2,23.35,11.9,46,0,0,5,0,0,0
CL801087,28.0,Lima,Prepago,Mensual,2,35.85,7.9,332,0,1,4,1,0,1
CL801088,29.0,Lima,Prepago,Mensual,39,27.72,1.9,179,1,1,1,4,1,1
CL801089,44.0,Piura,Prepago,Mensual,21,30.53,2.5,166,0,1,1,8,0,0
CL801090,25.0,Junín,Postpago Básico,Anual,16,46.21,20.9,364,2,0,5,2,0,0
CL801091,47.0,La Libertad,Prepago,Mensual,11,26.1,4.0,419,0,0,0,20,0,0
CL801092,49.0,Lambayeque,Postpago Básico,18 meses,50,49.31,8.8,527,0,2,2,2,1,1
CL801093,37.0,La Libertad,Prepago,Mensual,23,27.79,4.5,207,0,1,4,2,1,1
CL801094,46.0,Áncash,Prepago,Mensual,13,32.36,11.5,293,0,0,3,0,1,0
CL801095,18.0,Arequipa,Prepago,Mensual,5,36.4,1.7,100,0,0,1,5,1,0
CL801096,41.0,Junín,Postpago Básico,18 meses,46,63.26,18.1,397,0,0,1,0,1,0
CL801097,39.0,Lambayeque,Postpago Básico,Anual,15,66.73,3.4,392,0,2,3,2,1,1
CL801098,28.0,Arequipa,Prepago,Mensual,44,22.93,15.5,293,0,1,1,0,1,0
CL801099,,Arequipa,Prepago,Mensual,17,32.49,4.2,277,3,2,3,0,1,0
CL801100,31.0,Cusco,Postpago Plus,Anual,19,54.66,16.4,393,3,1,4,4,0,0
CL801101,38.0,Lima,Postpago Básico,Anual,64,48.23,15.1,545,0,0,3,1,1,0
CL801102,41.0,Lima,Prepago,Mensual,10,24.98,15.5,184,0,0,0,6,1,0
CL801103,44.0,Lambayeque,Postpago Básico,Anual,16,45.84,15.0,279,0,0,2,6,1,0
CL801104,26.0,Lambayeque,Postpago Básico,18 meses,49,68.33,16.9,338,1,1,0,3,1,0
CL801105,33.0,Lambayeque,Postpago Plus,Mensual,58,87.31,38.0,481,0,1,3,1,0,0
CL801106,54.0,Lima,Prepago,Mensual,17,25.76,14.7,311,1,0,2,2,1,0
CL801107,,Piura,Postpago Premium,Mensual,5,94.31,4.6,586,0,0,2,7,1,0
CL801108,32.0,Piura,Prepago,Mensual,31,29.94,6.8,423,3,3,1,0,0,0
CL801109,21.0,Lima,Prepago,Mensual,6,29.87,2.4,201,0,2,4,3,1,1
CL801110,22.0,Piura,Prepago,Mensual,14,33.49,27.3,121,3,1,2,1,0,0
CL801111,34.0,La Libertad,Postpago Plus,18 meses,5,75.93,43.9,442,1,1,2,2,1,0
CL801112,40.0,Lima,Postpago Básico,Anual,10,59.55,14.7,395,0,0,1,5,1,0
CL801113,18.0,Lima,Prepago,Mensual,3,26.62,2.9,367,2,3,1,0,0,0
CL801114,56.0,Junín,Postpago Básico,18 meses,55,53.6,14.4,316,0,1,2,7,1,0
CL801115,46.0,Piura,Postpago Básico,18 meses,10,53.63,26.3,265,1,0,3,2,0,0
CL801116,47.0,Lima,Postpago Básico,Mensual,20,54.55,8.9,428,1,2,0,7,1,0
CL801117,52.0,La Libertad,Prepago,Mensual,8,28.87,18.6,207,0,0,2,2,0,1
CL801118,40.0,Áncash,Postpago Premium,18 meses,4,122.99,43.7,530,1,2,1,0,1,1
CL801119,29.0,Lambayeque,Postpago Premium,Mensual,16,129.36,7.3,468,0,0,3,6,0,0
CL801120,43.0,Áncash,Prepago,Mensual,5,39.84,5.5,138,0,1,3,7,0,1
CL801121,37.0,Cusco,Postpago Plus,Anual,10,81.11,11.6,619,1,1,2,0,1,0
CL801122,18.0,Lima,Prepago,Mensual,3,32.47,5.7,482,1,1,3,2,1,0
CL801123,27.0,Piura,Postpago Plus,Mensual,1,90.51,8.4,574,0,1,2,1,0,0
CL801124,36.0,Cusco,Prepago,Mensual,2,29.35,10.1,203,2,0,2,5,1,0
CL801125,18.0,Cusco,Prepago,Mensual,1,29.09,3.9,223,1,3,2,3,1,1
CL801126,31.0,Lima,Postpago Básico,Anual,33,52.86,27.8,442,0,1,2,5,1,0
CL801127,32.0,Arequipa,Postpago Plus,Anual,2,87.57,34.7,383,0,0,2,3,1,0
CL801128,36.0,Lambayeque,Prepago,Mensual,5,23.0,15.5,395,0,1,3,5,1,0
