id_cliente,edad,departamento,plan,tipo_contrato,meses_antiguedad,cargo_mensual_soles,gb_datos_mes,minutos_llamadas_mes,lineas_adicionales,tickets_soporte_6m,caidas_servicio_mes,dias_ultimo_pago_vencido,factura_electronica,churn
CL104497,47.0,Lima,Postpago Básico,Mensual,55,41.58,2.2,362,2,0,0,1,1,0
CL105258,36.0,Lima,Postpago Básico,Mensual,41,51.9,14.7,357,0,2,0,2,0,0
CL101582,32.0,Lambayeque,Postpago Básico,Mensual,31,33.24,20.3,288,1,0,0,0,0,0
CL100773,31.0,Lima,Postpago Plus,Anual,9,79.18,54.6,288,1,0,1,0,1,0
CL104517,40.0,Lima,Prepago,Mensual,35,31.33,3.7,417,0,1,2,0,0,0
CL104633,41.0,Cusco,Prepago,Mensual,12,28.48,9.0,235,0,0,0,8,1,0
CL104195,33.0,Lima,Postpago Básico,Mensual,16,39.12,69.1,523,2,0,0,15,0,0
CL101992,38.0,Arequipa,Prepago,Mensual,72,17.42,7.0,256,0,2,0,0,1,0
CL100339,25.0,Lima,Postpago Premium,Mensual,6,117.04,28.1,649,0,1,2,5,1,1
CL102420,39.0,Piura,Prepago,Mensual,20,15.69,6.8,330,0,1,2,1,1,0
CL104123,61.0,Piura,Postpago Básico,Anual,22,53.95,2.5,395,0,1,2,4,0,0
CL106734,18.0,Arequipa,Prepago,Mensual,12,20.05,18.7,186,1,1,1,13,0,0
CL102384,35.0,Piura,Prepago,Mensual,2,26.06,16.5,361,0,0,2,2,0,0
CL100922,32.0,Junín,Postpago Básico,Mensual,14,40.5,7.3,322,1,0,2,0,1,0
CL105170,64.0,Piura,Postpago Plus,18 meses,24,67.65,,506,0,0,2,0,1,0
CL103000,33.0,La Libertad,Postpago Plus,18 meses,49,71.02,32.1,317,0,0,0,2,1,0
CL105805,42.0,Lambayeque,Postpago Plus,Anual,5,62.01,23.9,498,0,0,2,10,1,0
CL106685,44.0,La Libertad,Prepago,Mensual,6,30.12,3.8,389,1,0,0,2,1,0
CL100727,35.0,Lambayeque,Prepago,Mensual,4,26.91,15.6,178,0,0,1,13,1,0
CL104624,25.0,La Libertad,Prepago,Mensual,5,22.11,9.5,286,1,0,1,2,1,0
CL106582,45.0,Cusco,Postpago Plus,Mensual,36,74.15,27.5,551,1,0,1,21,0,0
CL100420,27.0,La Libertad,Postpago Básico,18 meses,16,43.7,20.8,338,0,0,1,1,1,0
CL102476,30.0,Lambayeque,Prepago,Mensual,19,21.82,9.0,603,0,1,1,0,1,0
CL103831,47.0,Lima,Postpago Básico,Anual,33,52.74,7.0,200,0,2,1,3,1,0
CL100197,24.0,Lima,Postpago Plus,Mensual,34,67.16,17.2,544,1,0,3,0,1,0
CL104909,25.0,Lambayeque,Prepago,Mensual,10,23.88,11.5,298,0,0,1,4,1,0
CL101285,55.0,Lima,Postpago Premium,Mensual,55,83.78,48.1,640,3,2,1,7,1,0
CL103055,34.0,Junín,Postpago Básico,Anual,50,39.13,32.2,551,3,0,2,1,1,0
CL105545,45.0,Lambayeque,Prepago,Mensual,9,21.38,,340,1,1,0,1,1,0
CL102840,39.0,Lima,Postpago Plus,Anual,21,86.89,23.4,311,1,2,2,0,0,0
CL104990,60.0,Lima,Prepago,Mensual,13,26.16,12.5,423,0,1,2,0,0,0
CL100879,25.0,Piura,Postpago Básico,Mensual,5,41.71,22.8,426,0,2,0,7,1,0
CL104766,52.0,Lambayeque,Postpago Básico,Mensual,30,63.66,12.5,381,0,1,0,0,1,0
CL107387,37.0,Lima,Prepago,Mensual,21,24.19,13.7,487,1,1,1,6,0,1
CL105644,26.0,La Libertad,Postpago Básico,Anual,1,49.37,11.5,275,2,0,1,2,0,0
CL104550,52.0,Áncash,Prepago,Mensual,7,27.17,9.1,191,0,0,0,0,0,0
CL101749,31.0,Lima,Postpago Básico,Mensual,30,48.12,15.2,287,0,0,2,0,0,0
CL101430,23.0,Piura,Postpago Premium,Anual,9,109.38,1.1,806,0,1,1,11,1,0
CL101090,21.0,Lima,Prepago,Mensual,26,24.78,7.7,233,0,1,1,0,1,0
CL104501,51.0,Áncash,Postpago Básico,Mensual,18,44.35,14.5,386,0,1,2,2,1,0
CL106844,31.0,Lambayeque,Postpago Básico,18 meses,96,38.45,41.2,405,0,2,2,12,0,0
CL105981,52.0,Lima,Postpago Básico,Anual,53,49.43,19.3,358,0,1,1,10,0,0
CL103889,36.0,La Libertad,Prepago,Mensual,1,28.73,12.5,227,1,1,2,1,1,0
CL104122,24.0,Junín,Postpago Plus,Anual,47,78.12,10.5,423,1,1,0,6,0,0
CL107358,45.0,Áncash,Prepago,Mensual,49,27.88,13.3,284,0,0,1,10,1,0
CL100140,51.0,La Libertad,Postpago Básico,Mensual,24,38.05,22.1,361,0,2,1,0,1,0
CL105745,48.0,Junín,Prepago,Mensual,17,23.33,7.3,208,0,1,1,0,1,0
CL102047,41.0,Piura,Postpago Básico,Mensual,31,47.03,11.3,287,1,0,0,0,1,0
CL100889,38.0,Piura,Postpago Plus,Mensual,96,75.56,36.2,528,0,0,2,12,1,0
CL102817,30.0,Lima,Postpago Básico,Mensual,15,53.76,7.9,350,0,0,1,22,0,0
CL103029,42.0,Lima,Prepago,Mensual,10,26.63,8.8,442,1,0,0,2,0,0
CL100349,30.0,Lima,Prepago,Mensual,96,31.66,10.1,429,0,0,2,3,1,0
CL105897,35.0,Lambayeque,Postpago Plus,Mensual,29,81.05,9.7,574,1,2,3,5,1,0
CL101311,41.0,Cusco,Postpago Premium,Mensual,20,108.02,3.1,515,1,0,1,4,1,0
CL102835,37.0,Lambayeque,Postpago Básico,Mensual,3,46.81,6.1,453,0,0,2,4,0,0
CL104813,22.0,Arequipa,Postpago Premium,Mensual,30,110.24,33.5,507,0,1,0,10,0,0
CL105994,49.0,Lima,Postpago Básico,Anual,46,47.53,36.9,408,1,3,3,4,1,0
CL105370,31.0,Piura,Prepago,Mensual,1,25.59,19.3,188,0,1,2,6,1,1
CL104327,28.0,Lima,Postpago Plus,Anual,12,75.63,43.4,549,1,2,0,2,0,0
CL104879,46.0,Lambayeque,Prepago,Mensual,4,23.71,12.8,183,2,0,1,0,1,0
CL106731,25.0,Lima,Postpago Básico,Mensual,23,53.8,23.5,288,0,0,1,0,1,0
CL102254,32.0,Lima,Postpago Premium,Mensual,11,110.79,25.9,605,0,1,1,1,0,0
CL106558,,Lima,Postpago Plus,Anual,46,51.4,10.1,471,0,2,1,6,1,0
CL104717,43.0,Lima,Postpago Básico,Mensual,62,54.33,17.5,365,1,0,0,3,1,1
CL101748,32.0,Áncash,Postpago Básico,Anual,15,55.36,12.6,561,0,0,1,1,1,0
CL101838,25.0,Arequipa,Postpago Plus,Anual,2,73.87,7.9,520,3,3,0,9,1,0
CL102406,36.0,Lambayeque,Postpago Básico,Mensual,64,41.23,5.4,534,0,0,1,1,1,0
CL107325,26.0,Áncash,Prepago,Mensual,6,24.98,4.3,468,0,0,2,2,1,0
CL100782,34.0,La Libertad,Postpago Básico,Anual,17,51.15,23.4,359,0,0,2,2,1,0
CL100488,18.0,Junín,Postpago Básico,Anual,3,30.63,4.0,308,0,0,0,1,1,1
CL106450,39.0,Lambayeque,Prepago,Mensual,3,29.43,4.2,333,0,1,1,19,1,1
CL102507,36.0,Lambayeque,Postpago Premium,Anual,24,140.07,8.2,715,3,0,1,6,1,0
CL107084,24.0,Lambayeque,Postpago Básico,Mensual,1,50.94,5.5,464,0,1,1,2,1,0
CL107008,29.0,La Libertad,Prepago,Mensual,41,25.4,5.6,181,0,1,3,3,0,0
CL102693,35.0,Lima,Postpago Premium,Anual,18,135.01,46.8,628,0,2,0,0,0,1
CL105442,31.0,La Libertad,Postpago Plus,Mensual,42,77.75,16.6,423,1,0,1,6,1,0
CL102051,49.0,Lima,Prepago,Mensual,50,25.03,8.0,300,0,0,3,1,1,0
CL103615,38.0,Cusco,Postpago Plus,Mensual,62,71.69,18.8,599,1,1,3,0,0,0
CL104546,55.0,Lima,Postpago Premium,18 meses,7,117.92,24.0,688,1,1,0,5,0,0
CL106375,36.0,Piura,Prepago,Mensual,15,25.02,9.9,267,1,1,0,11,1,0
CL107152,46.0,Lima,Postpago Premium,18 meses,3,116.17,55.1,662,2,1,2,1,1,0
CL105046,18.0,Piura,Prepago,Mensual,17,27.1,15.2,202,0,1,1,5,1,0
CL104821,32.0,Cusco,Prepago,Mensual,6,25.98,12.6,318,0,0,2,1,0,0
CL104779,30.0,Áncash,Postpago Básico,18 meses,12,55.27,16.7,369,3,1,2,3,1,0
CL103753,18.0,La Libertad,Postpago Plus,Mensual,25,75.09,25.7,514,0,2,1,0,0,0
CL105138,37.0,La Libertad,Prepago,Mensual,6,20.73,2.6,313,0,3,1,4,1,0
CL106555,24.0,Arequipa,Postpago Básico,Anual,6,43.06,6.0,400,0,2,2,2,1,0
CL101911,39.0,Junín,Prepago,Mensual,10,25.99,12.9,138,0,0,0,0,0,0
CL102017,33.0,Cusco,Prepago,Mensual,7,25.35,11.8,211,3,0,2,1,1,0
CL102684,21.0,Lima,Prepago,Mensual,16,28.56,,419,1,0,0,2,0,0
CL105895,48.0,Áncash,Postpago Plus,Mensual,3,69.0,8.7,483,1,0,0,0,0,0
CL103282,42.0,Lima,Prepago,Mensual,17,27.93,12.0,412,0,0,1,7,1,1
CL104645,51.0,Lima,Postpago Premium,Mensual,21,121.37,7.0,450,0,1,2,9,1,0
CL100262,25.0,Junín,Prepago,Mensual,26,29.13,3.8,159,1,0,3,0,0,0
CL100221,54.0,Piura,Postpago Básico,18 meses,16,44.66,10.2,404,0,3,2,3,0,1
CL106541,46.0,Lambayeque,Prepago,Mensual,1,28.47,27.7,529,1,3,3,2,1,1
CL104562,47.0,Piura,Prepago,Mensual,26,31.85,13.8,229,0,1,3,4,1,0
CL102324,,Arequipa,Prepago,Mensual,27,26.91,13.4,391,0,0,1,2,1,1
CL104800,29.0,La Libertad,Postpago Básico,18 meses,27,46.72,5.4,428,1,0,5,0,1,1
CL105140,36.0,Cusco,Postpago Básico,18 meses,22,50.08,16.0,374,1,0,1,1,1,0
CL100599,60.0,Lima,Postpago Básico,Anual,3,43.34,6.0,413,0,0,0,4,1,0
CL107210,69.0,Lima,Postpago Básico,18 meses,1,38.39,24.6,512,1,1,1,0,0,0
CL103955,44.0,Áncash,Postpago Básico,Anual,32,46.15,13.1,455,0,1,2,5,1,0
CL105126,51.0,Lambayeque,Postpago Básico,Mensual,34,39.52,19.2,565,0,0,2,0,1,0
CL106182,33.0,Arequipa,Postpago Plus,Mensual,6,53.28,10.9,549,1,0,1,2,1,0
CL100638,48.0,Lima,Postpago Plus,Anual,55,60.43,22.5,359,2,1,0,0,1,0
CL103603,22.0,Lambayeque,Prepago,Mensual,12,21.44,5.1,462,2,1,2,1,1,0
CL105065,18.0,Lima,Postpago Básico,Anual,2,40.74,19.2,429,1,1,2,1,1,0
CL103526,28.0,Lima,Prepago,Mensual,15,28.82,3.6,231,0,0,0,1,1,0
CL100445,18.0,La Libertad,Postpago Plus,18 meses,81,69.29,30.7,438,0,2,0,0,1,0
CL106542,,Lima,Postpago Premium,Anual,41,113.41,14.1,535,0,2,1,3,1,0
CL104101,38.0,Junín,Postpago Básico,Anual,70,55.36,5.1,412,0,0,2,3,1,0
CL107149,44.0,Lima,Postpago Básico,Mensual,1,44.68,24.5,404,3,0,1,13,1,0
CL102265,53.0,Piura,Prepago,Mensual,46,25.06,3.2,195,1,0,1,0,1,0
CL105995,63.0,Lima,Prepago,Mensual,96,24.21,,311,3,1,1,1,1,0
CL106167,44.0,Lima,Postpago Básico,Mensual,44,31.23,8.8,435,3,0,0,10,0,0
CL100792,38.0,Piura,Prepago,Mensual,9,27.31,11.2,541,0,1,1,10,1,1
CL100412,38.0,La Libertad,Prepago,Mensual,25,23.77,8.1,267,0,1,1,0,0,0
CL104713,32.0,La Libertad,Postpago Premium,Anual,6,124.4,20.1,617,1,1,2,4,1,1
CL107224,28.0,Arequipa,Postpago Básico,Anual,2,47.58,4.8,442,0,1,1,0,1,0
CL100407,33.0,La Libertad,Postpago Plus,Mensual,96,74.31,8.6,407,0,1,1,3,0,0
CL101584,49.0,Lima,Postpago Básico,Mensual,56,42.47,17.3,374,2,1,5,0,1,0
CL104476,44.0,Áncash,Postpago Básico,Mensual,77,49.46,,371,0,1,3,8,1,0
CL105419,,Lima,Prepago,Mensual,12,23.91,3.5,501,1,2,1,3,0,1
CL102257,46.0,Junín,Postpago Plus,Anual,9,76.35,16.2,382,0,0,1,22,0,1
CL104090,36.0,Lima,Prepago,Mensual,20,25.25,2.5,153,0,2,4,12,0,0
CL102652,43.0,Lima,Postpago Plus,Mensual,33,74.24,17.3,286,0,0,0,0,1,0
CL101233,51.0,Lima,Postpago Básico,18 meses,25,38.71,5.6,419,3,0,1,2,1,0
CL102995,35.0,Lima,Postpago Básico,Anual,21,49.93,21.4,194,1,1,1,17,1,1
CL102002,65.0,Lima,Postpago Premium,Mensual,17,77.29,21.0,805,0,0,2,13,1,0
CL101103,27.0,Lambayeque,Postpago Plus,18 meses,23,67.78,47.3,314,0,2,3,1,0,0
CL102185,18.0,Lima,Prepago,Mensual,32,26.36,11.1,313,1,1,1,1,1,0
CL107435,43.0,La Libertad,Postpago Básico,18 meses,39,49.61,7.5,579,0,0,0,0,1,0
CL103382,49.0,Lambayeque,Postpago Premium,Mensual,33,127.12,,678,1,0,1,0,0,0
CL106072,21.0,Lima,Prepago,Mensual,11,18.58,,375,1,2,3,0,1,1
CL100344,26.0,Junín,Postpago Plus,Anual,20,63.89,11.0,305,0,0,0,0,1,0
CL102154,47.0,Lima,Postpago Básico,Mensual,48,39.01,21.3,238,1,0,0,5,0,0
CL101052,50.0,Arequipa,Prepago,Mensual,1,20.62,8.0,183,0,1,0,6,1,0
CL100124,29.0,Lima,Prepago,Mensual,2,22.89,22.5,340,2,3,0,11,1,1
CL106591,,Junín,Postpago Plus,Anual,20,51.59,20.8,509,1,1,0,2,1,0
CL104837,40.0,Lima,Prepago,Mensual,69,20.0,13.3,317,2,1,1,5,1,0
CL101642,41.0,Arequipa,Postpago Básico,Mensual,55,46.87,5.6,581,2,0,1,4,0,0
CL104048,53.0,Arequipa,Prepago,Mensual,25,20.17,2.8,281,0,0,1,0,0,0
CL102770,42.0,Lambayeque,Prepago,Mensual,30,26.05,12.6,294,2,1,0,7,1,0
CL102151,45.0,Junín,Prepago,Mensual,33,32.23,15.8,252,0,0,0,0,0,0
CL102082,43.0,Cusco,Postpago Plus,Anual,41,74.91,23.2,204,0,0,0,4,1,0
CL101784,26.0,Lima,Prepago,Mensual,33,28.97,8.1,406,0,1,1,1,1,1
CL102259,18.0,Lima,Postpago Básico,Mensual,70,44.58,4.1,423,0,1,0,7,1,0
CL105400,18.0,Lima,Postpago Plus,18 meses,90,80.84,16.3,478,0,0,0,13,1,0
CL103174,35.0,Arequipa,Postpago Básico,Mensual,75,41.47,10.2,44,0,0,0,1,1,0
CL101463,36.0,Lima,Prepago,Mensual,96,37.0,5.4,197,1,1,3,0,0,0
CL106172,42.0,Cusco,Postpago Básico,Anual,18,44.74,32.1,246,0,0,0,2,1,0
CL104586,,Lima,Postpago Básico,Mensual,23,49.97,32.3,153,1,0,2,1,1,0
CL101179,18.0,Áncash,Prepago,Mensual,26,21.07,19.6,296,0,2,4,10,0,1
CL102952,46.0,Arequipa,Prepago,Mensual,11,21.75,6.8,292,0,0,3,13,1,0
CL104410,45.0,Lima,Prepago,Mensual,9,22.45,18.5,113,0,1,0,0,0,0
CL100650,23.0,Lima,Postpago Básico,Mensual,30,39.86,12.7,451,1,1,3,0,0,0
CL105621,43.0,Lima,Prepago,Mensual,17,24.2,3.4,575,1,0,2,7,1,1
CL102935,31.0,Arequipa,Postpago Básico,18 meses,6,41.47,3.0,173,2,0,3,1,1,0
CL105121,37.0,Arequipa,Prepago,Mensual,2,24.82,9.3,426,0,0,3,0,1,0
CL104729,25.0,Lima,Postpago Básico,Anual,17,48.63,13.6,376,0,0,3,0,1,1
CL103597,58.0,Junín,Postpago Plus,Anual,60,75.39,10.3,421,0,0,2,6,1,0
CL101465,49.0,Áncash,Postpago Básico,18 meses,31,37.64,7.4,264,2,0,2,2,0,0
CL100193,28.0,Lima,Postpago Plus,Anual,72,83.41,5.7,434,0,1,0,1,1,0
CL100509,45.0,Arequipa,Prepago,Mensual,20,25.43,3.5,317,1,0,1,6,1,0
CL104922,52.0,Lima,Prepago,Mensual,19,25.02,5.9,176,0,1,1,0,1,1
CL105184,20.0,Lambayeque,Prepago,Mensual,56,23.34,15.7,257,0,1,2,3,1,0
CL107188,45.0,Áncash,Prepago,Mensual,37,20.75,3.9,424,0,0,2,8,0,1
CL106695,32.0,Lambayeque,Prepago,Mensual,27,26.99,7.5,38,0,1,1,2,0,0
CL104734,18.0,Arequipa,Postpago Premium,18 meses,61,103.65,20.1,499,0,0,1,0,0,0
CL106192,40.0,Lambayeque,Prepago,Mensual,22,29.05,10.2,212,0,0,2,1,0,0
CL105717,38.0,Cusco,Postpago Premium,Mensual,24,111.59,19.5,541,0,1,1,8,0,0
CL102094,36.0,Cusco,Postpago Premium,Mensual,46,97.7,38.1,604,2,2,1,0,0,0
CL106080,38.0,La Libertad,Prepago,Mensual,10,26.25,4.6,395,2,0,1,7,1,0
CL106423,46.0,Lima,Postpago Plus,Anual,37,78.8,32.3,496,2,3,1,13,0,0
CL101883,43.0,Lambayeque,Postpago Plus,18 meses,19,74.86,7.1,522,0,0,1,1,1,0
CL101290,,Junín,Postpago Básico,Mensual,8,45.54,7.0,260,0,2,0,4,0,1
CL100131,28.0,Junín,Postpago Premium,Mensual,1,125.86,7.3,600,0,0,1,2,1,0
CL102836,36.0,Arequipa,Postpago Básico,Anual,5,49.5,10.6,318,0,0,0,9,0,1
CL105402,35.0,Lambayeque,Postpago Básico,Anual,56,57.97,2.8,306,1,0,1,12,1,0
CL104768,61.0,Lima,Prepago,Mensual,1,26.67,5.5,177,0,1,2,0,1,0
CL106652,41.0,Cusco,Postpago Básico,Anual,28,43.16,5.4,401,0,1,1,0,1,0
CL106532,34.0,Cusco,Postpago Plus,Mensual,10,69.53,3.6,558,0,0,2,6,1,0
CL100404,52.0,Arequipa,Postpago Premium,Anual,19,120.73,43.2,518,2,0,1,0,0,0
CL103661,,Lambayeque,Postpago Premium,Mensual,23,117.76,1.5,502,1,0,0,0,1,0
CL103045,25.0,Lima,Postpago Premium,Mensual,2,137.12,27.2,644,0,2,3,1,1,0
CL101248,43.0,Lima,Postpago Plus,Mensual,2,67.95,30.3,221,2,0,1,4,1,0
CL105537,36.0,Áncash,Postpago Básico,Mensual,27,33.52,16.6,353,1,1,0,12,1,0
CL100998,40.0,Cusco,Postpago Premium,18 meses,23,102.14,24.2,800,0,0,6,1,1,0
CL103481,40.0,La Libertad,Postpago Plus,18 meses,4,62.02,9.0,808,0,0,1,0,0,0
CL100358,39.0,Lima,Postpago Básico,Anual,38,56.67,3.6,456,1,0,0,1,1,0
CL104823,42.0,La Libertad,Postpago Plus,Mensual,7,79.93,8.3,454,0,3,1,10,0,0
CL103566,46.0,Junín,Postpago Plus,Anual,22,66.96,23.2,474,0,0,0,1,1,0
CL107070,38.0,Arequipa,Postpago Básico,Mensual,38,42.63,32.1,394,1,1,1,6,0,1
CL100567,23.0,Piura,Prepago,Mensual,18,26.96,10.4,436,0,0,0,9,0,0
CL101120,41.0,Arequipa,Postpago Básico,Mensual,26,30.06,13.8,280,2,2,2,2,0,0
CL100980,25.0,Cusco,Postpago Premium,Mensual,69,111.61,12.1,704,1,0,1,6,1,0
CL100312,18.0,Arequipa,Prepago,Mensual,43,30.27,16.1,354,0,0,2,10,1,0
CL104259,51.0,Lima,Prepago,Mensual,6,26.97,11.3,426,2,2,3,4,1,0
CL100469,18.0,Lima,Postpago Básico,Mensual,49,37.68,21.3,262,0,3,0,9,0,0
CL102515,,Áncash,Postpago Plus,Mensual,37,61.18,4.3,510,0,1,0,1,1,0
CL106376,18.0,Lima,Prepago,Mensual,28,26.03,9.3,190,0,0,2,1,1,0
CL101268,26.0,Lima,Postpago Básico,Anual,25,48.47,10.5,210,0,1,0,1,0,0
CL102296,26.0,Lima,Postpago Plus,Mensual,7,82.23,16.0,530,2,0,3,7,1,1
CL102391,46.0,Cusco,Postpago Plus,Anual,53,73.91,9.0,403,3,1,0,2,1,0
CL100686,57.0,Áncash,Postpago Básico,Mensual,56,48.78,7.2,550,0,0,2,6,1,0
CL105832,44.0,Piura,Prepago,Mensual,11,22.85,5.0,372,1,0,1,6,0,0
CL103076,47.0,Piura,Prepago,Mensual,3,24.41,8.8,224,1,3,0,10,0,0
CL101767,21.0,Lima,Prepago,Mensual,9,22.35,16.7,540,1,0,2,6,0,0
CL101775,34.0,Arequipa,Postpago Básico,Mensual,12,40.72,7.7,338,0,0,3,4,1,0
CL104789,21.0,Lima,Postpago Plus,18 meses,79,67.87,,541,2,0,3,1,1,0
CL102393,25.0,Lima,Prepago,Mensual,45,23.44,6.1,302,0,2,1,3,1,0
CL105706,18.0,Lima,Postpago Premium,18 meses,25,116.58,67.0,561,0,1,0,11,0,0
CL106408,46.0,Lima,Postpago Básico,Anual,25,50.44,21.5,412,0,2,1,3,0,1
CL105017,18.0,Lambayeque,Postpago Básico,Mensual,10,39.68,22.0,533,1,0,0,0,1,0
CL100072,30.0,Lambayeque,Postpago Plus,Anual,4,63.12,28.5,487,0,1,1,12,1,0
CL102314,51.0,Lima,Prepago,Mensual,38,19.29,7.2,505,0,0,2,10,0,0
CL100812,28.0,Cusco,Postpago Premium,18 meses,6,89.69,22.7,636,2,1,1,13,1,0
CL105408,49.0,Arequipa,Prepago,Mensual,13,25.53,4.1,309,1,0,1,2,1,0
CL107193,31.0,Piura,Postpago Básico,Anual,63,49.9,7.8,564,1,0,0,5,1,0
CL101734,50.0,Lima,Postpago Plus,Anual,46,62.63,14.4,398,0,1,1,2,1,0
CL100644,49.0,Cusco,Postpago Básico,Mensual,19,35.62,2.7,575,1,1,0,12,0,0
CL107147,26.0,Lima,Postpago Plus,18 meses,10,84.52,,376,1,2,2,0,1,1
CL101769,54.0,Lima,Postpago Plus,Mensual,23,64.39,11.4,679,2,1,2,0,1,0
CL101156,45.0,Lima,Prepago,Mensual,8,33.82,9.1,135,2,0,3,5,1,0
CL105578,25.0,Arequipa,Postpago Plus,Anual,20,81.01,9.1,292,1,2,0,1,1,0
CL107026,49.0,Lima,Postpago Básico,Anual,95,44.83,5.4,501,1,2,1,0,1,0
CL106475,40.0,La Libertad,Prepago,Mensual,6,26.57,7.4,248,3,1,0,1,1,0
CL101850,47.0,Lima,Prepago,Mensual,41,25.38,27.2,285,0,1,2,1,0,0
CL102868,45.0,Lima,Postpago Premium,Mensual,2,105.23,7.5,686,1,0,2,1,1,0
CL106023,18.0,Piura,Postpago Plus,Anual,4,67.69,57.2,445,0,0,2,3,1,0
CL102821,48.0,Lambayeque,Postpago Básico,Mensual,30,40.99,7.4,435,0,1,2,0,1,1
CL104660,46.0,Lima,Postpago Plus,Mensual,23,72.44,1.0,378,0,0,2,0,0,0
CL100735,18.0,Lima,Postpago Plus,Anual,11,62.71,34.6,518,0,1,1,2,1,1
CL100296,25.0,Junín,Postpago Premium,Anual,42,93.48,19.1,748,0,1,1,0,1,0
CL103193,21.0,Lima,Postpago Plus,Mensual,5,67.27,10.1,486,0,0,1,3,1,0
CL107145,46.0,Cusco,Postpago Plus,Anual,47,64.34,28.5,306,0,0,2,15,1,0
CL105973,46.0,Lima,Postpago Premium,Mensual,4,123.3,20.0,442,1,1,0,2,1,0
CL100654,37.0,Piura,Postpago Plus,Mensual,67,69.95,18.4,462,2,1,0,2,0,0
CL103040,38.0,Cusco,Prepago,Mensual,6,20.69,28.0,332,0,0,1,1,0,0
CL100021,18.0,Junín,Prepago,Mensual,5,25.48,3.0,105,0,1,1,3,1,0
CL103428,30.0,Lima,Postpago Premium,Anual,21,105.67,36.4,478,0,1,0,7,1,0
CL100804,43.0,Arequipa,Prepago,Mensual,34,21.22,3.0,107,3,1,2,5,0,0
CL105974,45.0,Cusco,Postpago Premium,18 meses,15,119.71,22.3,691,0,1,1,2,0,0
CL104783,41.0,Áncash,Postpago Básico,Mensual,32,32.47,5.9,284,0,0,2,0,1,0
CL100951,30.0,Arequipa,Prepago,Mensual,12,20.48,5.4,197,1,1,0,3,1,0
CL104727,65.0,Piura,Prepago,Mensual,18,23.99,15.7,141,0,0,1,0,1,0
CL101731,30.0,La Libertad,Prepago,Mensual,28,20.75,5.3,62,3,0,1,0,1,0
CL106516,24.0,Lima,Postpago Plus,Mensual,40,76.39,12.7,449,1,0,2,0,1,0
CL103414,43.0,Áncash,Prepago,Mensual,43,25.57,3.4,159,3,1,1,0,1,0
CL104398,,Lambayeque,Prepago,Mensual,37,32.9,4.2,527,0,1,2,9,1,0
CL103081,40.0,Cusco,Prepago,Mensual,44,24.35,6.9,518,1,0,1,6,0,0
CL103107,31.0,Lima,Postpago Básico,Mensual,96,47.28,6.6,269,0,0,4,2,1,0
CL100768,27.0,Junín,Prepago,Mensual,52,32.55,5.2,220,0,2,2,2,1,0
CL104003,34.0,Lima,Prepago,Mensual,27,19.55,6.7,346,3,2,2,1,1,0
CL104190,51.0,Lima,Prepago,Mensual,15,18.67,3.9,299,0,0,2,8,1,0
CL101155,23.0,Lima,Prepago,Mensual,13,25.27,16.2,345,0,1,3,6,0,0
CL102145,51.0,Junín,Postpago Premium,Mensual,5,85.28,23.7,442,1,0,0,3,1,0
CL107083,74.0,Arequipa,Prepago,Mensual,25,17.57,1.9,388,0,0,1,6,1,0
CL103547,30.0,Lima,Postpago Premium,18 meses,12,88.8,22.8,468,2,1,0,3,0,0
CL101974,35.0,Lambayeque,Prepago,Mensual,6,30.02,14.2,346,1,1,1,4,0,0
CL101624,18.0,Áncash,Postpago Básico,18 meses,6,40.81,8.0,402,2,0,0,2,1,0
CL102598,45.0,Lima,Postpago Premium,18 meses,68,138.78,19.6,518,1,2,2,4,1,0
CL102776,48.0,Lima,Postpago Básico,Mensual,65,43.5,23.1,514,2,0,2,0,0,0
CL103279,46.0,Lambayeque,Prepago,Mensual,2,34.6,18.2,152,1,0,2,2,1,0
CL100385,18.0,Piura,Postpago Premium,Mensual,48,113.49,28.4,613,0,0,0,9,1,0
CL105166,32.0,Áncash,Prepago,Mensual,4,26.06,,359,0,1,4,1,0,0
CL105242,31.0,Lima,Prepago,Mensual,7,31.65,15.1,179,1,1,0,6,1,1
CL103327,44.0,Lima,Postpago Plus,Mensual,45,61.88,24.0,519,0,1,2,5,1,0
CL105865,33.0,La Libertad,Prepago,Mensual,5,25.03,18.2,306,0,1,5,0,0,1
CL100151,34.0,Junín,Postpago Plus,Mensual,57,68.89,38.6,350,3,0,0,1,1,0
CL100549,19.0,Lima,Postpago Básico,Mensual,10,52.94,9.1,669,0,0,0,2,0,0
CL104155,19.0,Lima,Prepago,Mensual,1,26.31,13.7,605,1,1,1,0,0,0
CL104860,27.0,Lambayeque,Postpago Básico,Mensual,3,41.77,11.2,164,1,0,2,7,1,1
CL102059,29.0,Piura,Prepago,Mensual,16,27.12,7.6,372,1,1,3,0,1,0
CL106160,39.0,Arequipa,Postpago Plus,Mensual,31,50.9,13.1,529,1,2,1,4,0,1
CL102065,59.0,Arequipa,Postpago Premium,Mensual,18,116.63,39.0,459,1,0,0,1,0,0
CL102819,37.0,Piura,Postpago Premium,Anual,21,115.87,25.9,457,1,1,2,1,1,0
CL103645,48.0,La Libertad,Postpago Plus,Mensual,24,65.25,72.6,529,1,0,0,2,1,0
CL104456,19.0,Lima,Prepago,Mensual,42,23.84,1.2,439,1,1,0,0,1,0
CL107256,34.0,Lima,Postpago Básico,Mensual,23,43.61,4.7,471,0,1,2,2,1,0
