id_cliente,edad,departamento,plan,tipo_contrato,meses_antiguedad,cargo_mensual_soles,gb_datos_mes,minutos_llamadas_mes,lineas_adicionales,tickets_soporte_6m,caidas_servicio_mes,dias_ultimo_pago_vencido,factura_electronica,churn
CL103910,51.0,Arequipa,Postpago Básico,Anual,18,30.39,8.1,512,0,0,2,1,0,0
CL105421,30.0,Lima,Postpago Básico,Mensual,19,47.46,7.4,281,0,3,0,0,0,0
CL102959,25.0,Piura,Postpago Premium,Mensual,23,126.26,25.0,511,2,0,2,5,1,0
CL102088,39.0,Lima,Postpago Plus,Anual,15,76.47,55.6,255,1,0,2,0,1,0
CL106745,49.0,Lambayeque,Prepago,Mensual,9,30.05,6.6,341,0,2,0,7,0,1
CL100039,41.0,Arequipa,Postpago Básico,Anual,12,51.43,13.2,248,0,1,0,3,0,0
CL102798,33.0,Lima,Postpago Básico,Mensual,96,39.8,14.6,313,1,0,2,4,0,0
CL104121,32.0,Lima,Postpago Plus,Anual,23,59.2,8.7,109,2,1,2,0,1,0
CL101779,44.0,La Libertad,Postpago Básico,18 meses,2,38.56,25.8,531,1,2,3,0,1,0
CL101943,46.0,Arequipa,Prepago,Mensual,3,26.76,6.3,355,0,1,1,4,0,0
CL106326,40.0,Lima,Postpago Plus,Mensual,27,55.5,25.3,328,2,0,0,2,0,0
CL104827,31.0,Piura,Postpago Básico,Anual,64,39.39,,202,1,0,2,2,0,0
CL106218,26.0,Cusco,Prepago,Mensual,96,17.97,3.5,169,0,1,1,6,0,0
CL105610,54.0,Lima,Prepago,Mensual,12,20.54,13.2,319,2,2,0,1,0,0
CL101626,44.0,Áncash,Prepago,Mensual,3,25.64,15.6,154,1,0,2,0,1,0
CL105717,38.0,Cusco,Postpago Premium,Mensual,24,111.59,19.5,541,0,1,1,8,0,0
CL103983,35.0,Lima,Prepago,Mensual,18,30.94,6.6,530,2,0,2,0,1,0
CL101770,55.0,Cusco,Postpago Básico,18 meses,3,43.56,24.7,302,0,0,0,4,0,0
CL102865,60.0,Cusco,Prepago,Mensual,53,24.72,2.1,250,0,0,0,13,0,0
CL106948,39.0,Lima,Postpago Plus,Anual,2,78.65,8.1,581,0,0,2,13,1,0
CL105162,55.0,Lima,Prepago,Mensual,4,20.07,25.3,352,0,1,2,0,1,1
CL100509,45.0,Arequipa,Prepago,Mensual,20,25.43,3.5,317,1,0,1,6,1,0
CL103418,30.0,Lima,Prepago,Mensual,2,22.59,4.8,405,2,1,0,16,1,0
CL102424,48.0,La Libertad,Postpago Premium,Mensual,11,105.68,10.9,630,0,3,3,1,1,0
CL102462,46.0,Junín,Prepago,Mensual,56,27.59,4.9,234,0,0,0,7,1,0
CL102222,41.0,Cusco,Postpago Básico,18 meses,6,57.01,15.7,325,1,0,2,2,0,1
CL104630,44.0,Cusco,Prepago,Mensual,41,21.08,12.7,287,0,0,3,0,1,0
CL103311,44.0,Lima,Postpago Premium,Anual,12,113.75,41.2,521,2,3,2,2,0,0
CL102373,22.0,Junín,Prepago,Mensual,17,19.62,5.6,399,0,0,0,4,1,0
CL103802,57.0,Arequipa,Prepago,Mensual,32,31.28,9.4,334,1,0,0,0,0,0
CL105929,36.0,La Libertad,Prepago,Mensual,1,21.41,10.5,262,0,1,0,4,1,1
CL107183,21.0,Lima,Prepago,Mensual,28,25.6,3.2,350,0,1,2,13,1,0
CL103643,35.0,Lima,Prepago,Mensual,4,31.17,8.9,355,2,1,0,2,1,0
CL101570,29.0,Lima,Postpago Básico,Mensual,33,47.82,19.9,220,1,1,2,2,1,0
CL100715,49.0,Piura,Prepago,Mensual,51,22.86,10.8,337,0,0,1,3,1,0
CL103211,28.0,Lima,Postpago Plus,18 meses,96,75.37,20.2,389,2,3,0,0,1,0
CL100414,18.0,Piura,Prepago,Mensual,23,23.16,9.5,346,0,1,0,0,1,0
CL101436,46.0,Lima,Prepago,Mensual,8,21.08,17.6,361,0,1,0,1,1,0
CL102993,18.0,Lima,Postpago Básico,Anual,48,57.55,19.7,417,1,0,0,18,0,0
CL102162,41.0,Cusco,Postpago Básico,Mensual,60,41.19,6.6,551,0,0,0,4,1,0
CL103127,40.0,Lima,Prepago,Mensual,8,25.61,17.3,485,0,1,1,3,1,0
CL101827,21.0,Piura,Postpago Básico,Anual,11,45.47,24.4,45,1,1,2,0,0,0
CL104589,18.0,La Libertad,Postpago Plus,Anual,3,82.83,16.2,314,1,1,1,8,1,0
CL105579,35.0,Piura,Postpago Plus,Anual,61,54.84,4.8,454,0,0,2,9,1,0
CL100789,50.0,La Libertad,Postpago Básico,Anual,23,43.52,22.4,408,0,0,4,5,1,0
CL101376,31.0,Lima,Postpago Básico,Mensual,13,42.63,33.4,520,0,1,1,1,1,0
CL106946,39.0,Cusco,Postpago Plus,18 meses,7,55.19,9.8,224,2,2,1,8,0,0
CL106339,55.0,Lima,Postpago Plus,Anual,37,58.81,12.9,626,0,1,1,13,0,0
CL103353,33.0,Lima,Prepago,Mensual,15,23.07,13.1,0,1,0,2,1,0,0
CL100890,31.0,Junín,Prepago,Mensual,69,29.67,5.8,197,0,0,1,1,1,0
CL100169,46.0,Junín,Postpago Premium,Anual,33,112.2,23.3,605,0,0,3,0,1,0
CL102545,33.0,Lima,Prepago,Mensual,15,30.2,6.3,219,0,1,1,3,1,0
CL107038,43.0,Cusco,Postpago Plus,Mensual,23,59.38,17.6,376,1,3,2,0,0,0
CL103934,29.0,Junín,Postpago Básico,18 meses,96,41.96,20.0,196,0,1,1,0,0,0
CL104808,24.0,Cusco,Postpago Básico,Anual,14,57.07,38.2,330,1,0,2,3,1,0
CL101356,35.0,Lambayeque,Postpago Básico,Mensual,66,45.45,18.5,870,0,2,3,4,1,0
CL105411,36.0,Piura,Postpago Plus,Anual,4,67.16,,387,0,1,0,5,0,0
CL105316,18.0,Cusco,Prepago,Mensual,67,23.34,16.3,166,0,1,2,0,1,0
CL105012,54.0,Lambayeque,Prepago,Mensual,5,23.39,20.1,402,0,0,1,2,0,0
CL102851,67.0,Lima,Postpago Básico,Anual,90,39.6,23.7,443,0,0,2,9,1,0
CL103115,31.0,Cusco,Postpago Básico,Mensual,46,39.77,29.5,424,0,1,1,0,1,0
CL102572,54.0,Lima,Postpago Plus,Mensual,20,70.43,11.7,447,1,2,3,3,1,1
CL103087,53.0,Piura,Postpago Básico,Anual,8,47.19,16.1,327,1,0,0,0,0,1
CL106425,56.0,Lima,Prepago,Mensual,14,26.79,3.9,459,0,0,1,1,1,0
CL102573,34.0,Arequipa,Postpago Plus,Mensual,9,68.94,23.3,397,1,0,0,2,0,1
CL102518,18.0,Lima,Postpago Básico,Mensual,3,38.59,12.8,349,0,0,1,3,0,0
CL101432,36.0,Lima,Prepago,Mensual,13,19.34,14.4,237,1,1,2,7,1,1
CL102385,43.0,La Libertad,Postpago Plus,Anual,60,74.57,15.3,345,0,0,1,4,1,0
CL100566,62.0,Lima,Postpago Plus,Mensual,12,68.18,32.6,618,0,2,0,9,1,0
CL104137,35.0,Lima,Postpago Plus,Mensual,13,78.76,15.0,357,0,1,2,10,1,0
CL107180,33.0,Lima,Prepago,Mensual,5,20.81,5.9,219,2,0,1,0,0,1
CL104518,33.0,Lima,Postpago Plus,Mensual,5,76.23,18.7,200,0,0,2,1,1,1
CL103251,18.0,Arequipa,Postpago Básico,Mensual,2,46.5,2.7,618,1,1,0,0,0,0
CL103221,31.0,Lima,Postpago Plus,Mensual,10,70.07,32.5,540,1,4,0,0,0,0
CL103071,20.0,Junín,Postpago Premium,Anual,10,126.27,7.1,590,0,0,1,19,1,0
CL107203,33.0,Áncash,Postpago Premium,Mensual,1,97.12,9.3,369,0,0,0,0,1,0
CL106876,33.0,Lima,Prepago,Mensual,8,26.29,21.2,209,1,2,0,13,0,0
CL102673,44.0,Junín,Postpago Básico,Anual,58,36.03,3.7,264,2,0,1,13,0,0
CL106330,37.0,Lima,Postpago Básico,Anual,20,48.29,39.4,374,0,0,0,2,1,0
CL104148,19.0,Lima,Postpago Básico,Mensual,3,54.3,12.3,581,0,0,3,2,0,0
CL102302,29.0,Lima,Postpago Básico,18 meses,51,32.85,20.9,492,0,0,0,1,0,0
CL103600,43.0,Lambayeque,Prepago,Mensual,3,21.41,5.6,370,0,0,1,15,0,0
CL103741,27.0,Lima,Prepago,Mensual,26,19.0,13.3,305,1,2,1,0,0,0
CL103819,29.0,Lambayeque,Postpago Plus,18 meses,18,80.26,16.0,446,0,2,0,3,1,0
CL104740,34.0,Cusco,Prepago,Mensual,47,25.28,9.8,475,2,0,1,0,0,0
CL102113,42.0,La Libertad,Postpago Básico,Anual,52,57.14,21.2,286,1,1,3,4,1,0
CL104933,56.0,Junín,Prepago,Mensual,5,32.08,15.9,187,0,1,2,5,1,0
CL105252,45.0,Piura,Prepago,Mensual,43,19.93,14.8,320,2,2,1,3,1,0
CL107302,26.0,Arequipa,Postpago Plus,Mensual,14,72.28,21.6,389,0,1,1,1,1,0
CL104494,35.0,Arequipa,Prepago,Mensual,14,24.2,8.2,371,0,2,1,0,1,0
CL102024,38.0,Lima,Postpago Básico,18 meses,3,49.71,35.9,320,1,0,3,24,1,0
CL104879,46.0,Lambayeque,Prepago,Mensual,4,23.71,12.8,183,2,0,1,0,1,0
CL107259,41.0,Lambayeque,Prepago,Mensual,14,26.72,11.6,244,0,0,1,0,1,0
CL100283,39.0,Lima,Prepago,Mensual,9,27.27,18.3,203,0,1,3,2,0,1
CL100591,29.0,Lima,Postpago Básico,Mensual,96,54.66,20.5,464,0,0,3,5,0,0
CL105348,40.0,Lima,Postpago Básico,Mensual,51,47.46,4.5,374,3,2,0,3,1,1
CL104561,48.0,Arequipa,Prepago,Mensual,40,28.93,6.9,399,1,1,1,0,0,1
CL101273,37.0,Piura,Postpago Básico,Mensual,1,42.02,1.3,442,1,0,1,3,1,0
CL106144,43.0,Lima,Postpago Básico,18 meses,47,50.98,14.7,637,1,0,1,7,1,0
CL103110,33.0,Lima,Prepago,Mensual,16,19.93,3.7,280,1,0,3,1,1,0
CL105295,34.0,Piura,Postpago Básico,Mensual,14,57.23,4.6,287,0,1,1,8,1,1
CL103402,33.0,Lima,Postpago Básico,Mensual,61,35.98,4.7,333,3,2,0,10,0,0
CL105481,45.0,Arequipa,Prepago,Mensual,9,22.92,1.8,335,0,0,0,4,0,0
CL106921,24.0,Junín,Postpago Plus,Mensual,7,86.93,11.6,536,0,2,0,5,0,1
CL105969,34.0,Lima,Postpago Plus,18 meses,16,53.71,1.2,558,1,0,1,0,1,0
CL107031,52.0,Arequipa,Prepago,Mensual,2,29.51,6.5,301,3,2,0,1,1,0
CL101141,18.0,Arequipa,Postpago Plus,Mensual,55,65.51,11.1,545,0,0,2,2,0,0
CL103840,48.0,Lima,Postpago Plus,Mensual,16,68.13,59.7,452,2,2,2,3,0,0
CL104521,60.0,Áncash,Postpago Básico,Mensual,28,36.78,25.3,372,1,1,1,10,1,0
CL103483,28.0,Junín,Postpago Básico,18 meses,36,44.29,3.8,289,0,0,3,4,1,0
CL103949,53.0,Lima,Prepago,Mensual,32,19.41,24.7,132,1,0,1,1,0,0
CL104506,39.0,Lima,Postpago Básico,18 meses,13,44.03,56.2,572,0,0,0,10,1,0
CL101714,43.0,Arequipa,Prepago,Mensual,12,22.43,10.8,441,0,1,0,1,1,1
CL100632,42.0,Lima,Prepago,Mensual,5,26.6,6.1,565,0,0,0,1,1,0
CL101890,51.0,Lima,Prepago,Mensual,53,23.28,11.8,170,1,1,0,0,0,0
CL106670,27.0,Lima,Prepago,Mensual,96,32.62,5.1,153,0,0,1,2,1,0
CL107246,32.0,Lima,Postpago Plus,Anual,27,43.96,11.6,501,0,1,1,1,1,0
CL106915,35.0,Arequipa,Postpago Plus,Anual,18,74.13,14.5,321,0,1,4,7,0,0
CL100552,32.0,La Libertad,Prepago,Mensual,61,22.23,10.0,303,2,3,0,1,0,0
CL107217,27.0,Lima,Postpago Plus,Mensual,6,86.87,9.3,475,0,1,1,0,1,1
CL103727,45.0,Lima,Prepago,Mensual,2,22.64,3.1,347,1,0,1,0,0,0
CL104293,25.0,Lima,Postpago Básico,Mensual,48,50.82,15.8,422,1,0,1,3,1,0
CL105136,,Cusco,Prepago,Mensual,57,27.74,10.3,390,1,0,2,0,1,0
CL107214,40.0,Lima,Postpago Plus,18 meses,59,78.98,19.2,408,0,0,1,2,1,0
CL104940,26.0,Piura,Postpago Plus,18 meses,26,59.27,6.2,553,3,0,0,5,0,0
CL104083,47.0,Lima,Prepago,Mensual,10,19.14,2.8,424,0,1,0,4,1,0
CL106626,37.0,Áncash,Postpago Básico,Mensual,15,49.63,3.6,400,0,0,1,5,1,0
CL104036,37.0,Lima,Prepago,Mensual,26,22.1,19.1,393,1,1,4,1,0,0
CL101876,41.0,Lima,Prepago,Mensual,15,25.24,0.7,348,0,0,0,7,1,0
CL105239,28.0,Lima,Postpago Básico,Mensual,20,47.91,24.5,351,1,0,1,0,0,0
CL103653,31.0,Piura,Prepago,Mensual,10,25.0,10.3,440,1,1,2,4,1,1
CL101618,29.0,Junín,Postpago Premium,Anual,15,128.33,4.0,557,1,0,1,10,0,0
CL103213,71.0,Lima,Postpago Básico,18 meses,10,49.14,13.3,307,1,1,2,5,1,0
CL105722,36.0,Junín,Prepago,Mensual,19,20.57,22.2,304,1,0,0,0,1,0
CL105122,46.0,Piura,Postpago Básico,Mensual,9,48.58,21.6,415,0,1,1,1,1,0
CL103347,42.0,Áncash,Postpago Básico,Anual,27,46.64,9.2,287,1,1,1,7,0,0
CL107102,26.0,La Libertad,Postpago Básico,Anual,17,34.0,10.0,306,2,0,1,2,1,1
CL104698,32.0,Cusco,Postpago Básico,Mensual,22,49.02,11.2,412,1,1,4,0,1,0
CL101629,36.0,Arequipa,Postpago Básico,Mensual,15,35.26,15.2,495,0,0,0,3,0,0
CL104482,62.0,Lima,Postpago Plus,Mensual,9,86.21,24.1,470,0,0,3,3,1,1
CL102620,26.0,Junín,Postpago Plus,Mensual,65,86.46,28.2,482,1,3,0,7,1,0
CL103093,30.0,Cusco,Postpago Premium,Mensual,28,102.31,16.3,581,1,0,1,0,1,0
CL102034,31.0,Junín,Prepago,Mensual,4,19.77,16.2,316,1,3,2,3,1,0
CL105431,42.0,Piura,Postpago Básico,Anual,25,42.3,16.1,555,0,1,3,12,1,0
CL107320,25.0,Áncash,Prepago,Mensual,11,17.88,19.0,315,0,0,2,1,0,0
CL104900,50.0,Lima,Postpago Básico,Anual,18,47.38,18.6,663,3,1,0,8,0,0
CL100492,51.0,Junín,Postpago Básico,18 meses,26,44.09,12.6,430,0,1,0,3,1,0
CL101417,18.0,Lima,Postpago Básico,Mensual,21,46.57,6.6,356,0,2,1,2,1,0
CL102744,25.0,La Libertad,Prepago,Mensual,53,24.6,6.0,233,1,0,1,0,0,0
CL104436,36.0,Lima,Postpago Plus,18 meses,2,79.3,35.1,451,1,0,2,7,1,0
CL107253,53.0,Lima,Postpago Básico,Mensual,10,44.92,7.5,402,1,2,2,5,1,1
CL102983,43.0,Cusco,Postpago Básico,18 meses,39,39.34,16.5,397,1,0,0,4,1,0
CL104261,38.0,Arequipa,Postpago Plus,Anual,22,67.28,,352,0,0,1,5,1,0
CL105587,23.0,Cusco,Prepago,Mensual,70,30.08,9.4,266,0,0,0,3,1,0
CL102050,18.0,La Libertad,Postpago Premium,Mensual,62,109.66,14.9,636,0,2,2,1,1,0
CL101210,30.0,Arequipa,Postpago Plus,18 meses,22,68.86,18.7,518,0,0,1,4,1,0
CL104580,50.0,La Libertad,Postpago Básico,18 meses,1,35.79,11.9,365,0,0,0,5,1,0
CL105972,28.0,Lima,Postpago Básico,Anual,17,51.39,6.9,490,0,1,1,15,1,0
CL105366,47.0,Lima,Postpago Básico,Anual,8,46.55,21.4,488,0,0,5,7,0,1
CL104517,40.0,Lima,Prepago,Mensual,35,31.33,3.7,417,0,1,2,0,0,0
CL103450,46.0,Lima,Postpago Plus,18 meses,5,66.26,18.4,368,1,1,1,8,0,0
CL100154,42.0,Lima,Prepago,Mensual,8,27.47,12.2,176,2,1,2,0,1,0
CL104687,18.0,Lima,Postpago Básico,Mensual,2,29.39,,426,0,0,1,0,1,0
CL102390,45.0,Lima,Postpago Básico,Anual,19,54.55,22.4,452,0,1,0,13,1,0
CL104474,18.0,Lima,Postpago Básico,18 meses,16,47.22,8.1,298,0,0,2,1,1,0
CL106794,18.0,Áncash,Postpago Básico,Anual,48,47.69,15.8,457,0,1,2,0,1,0
CL102172,47.0,Lambayeque,Postpago Básico,Mensual,70,42.59,8.9,286,0,1,0,1,0,0
CL101051,39.0,Lima,Prepago,Mensual,26,19.83,10.8,152,3,0,2,6,0,0
CL107025,49.0,Piura,Postpago Básico,Mensual,17,31.94,3.2,381,1,1,2,0,0,0
CL106824,18.0,Lambayeque,Postpago Básico,18 meses,45,44.27,31.9,294,0,0,0,1,1,0
CL103014,21.0,Áncash,Prepago,Mensual,9,17.62,16.5,313,0,1,0,1,1,0
CL106796,51.0,Lima,Postpago Plus,Anual,23,83.98,18.5,135,1,2,3,2,1,1
CL107308,44.0,Lambayeque,Prepago,Mensual,42,30.73,4.9,346,0,2,1,0,0,0
CL103966,18.0,Junín,Postpago Básico,Anual,24,47.57,3.2,406,2,0,2,8,0,0
CL102459,37.0,Lima,Postpago Básico,Mensual,30,42.02,15.8,542,1,2,0,2,0,0
CL101573,32.0,Arequipa,Postpago Plus,Mensual,56,62.53,32.3,405,0,1,1,4,1,0
CL101596,54.0,Lima,Prepago,Mensual,10,21.3,10.3,266,1,1,3,11,1,1
CL106521,30.0,Arequipa,Postpago Básico,Mensual,25,47.02,12.7,478,0,3,1,3,1,1
CL102885,31.0,Lambayeque,Prepago,Mensual,22,23.57,20.5,336,2,0,2,0,0,0
CL104345,40.0,La Libertad,Postpago Premium,Mensual,74,92.18,52.4,409,0,0,0,2,0,0
CL104733,43.0,Arequipa,Prepago,Mensual,8,20.1,6.1,400,0,0,1,5,1,0
CL102580,44.0,Lima,Prepago,Mensual,10,23.65,11.6,103,0,0,1,6,1,0
CL103562,22.0,Piura,Postpago Premium,18 meses,20,121.67,19.3,544,1,0,2,8,1,0
CL104439,35.0,Cusco,Prepago,Mensual,26,25.38,19.1,57,0,0,3,2,1,0
CL100465,49.0,Lima,Postpago Plus,Anual,7,61.69,,297,1,0,0,1,0,0
CL104056,34.0,Lima,Prepago,Mensual,14,25.32,9.8,181,0,0,2,0,1,0
CL104669,42.0,Arequipa,Prepago,Mensual,58,20.34,10.1,6,3,2,1,3,0,0
CL105599,28.0,Lima,Postpago Básico,18 meses,8,48.68,24.2,457,0,0,0,6,1,0
CL104118,43.0,Lima,Prepago,Mensual,8,24.62,9.5,287,0,1,1,1,1,0
CL104855,43.0,Lima,Postpago Premium,Anual,23,139.29,33.0,460,0,0,2,2,1,0
CL103829,31.0,Áncash,Postpago Básico,18 meses,8,49.73,12.5,437,0,2,2,0,1,0
CL100051,55.0,Arequipa,Prepago,Mensual,37,24.12,9.5,136,3,1,1,1,0,0
CL104931,40.0,Arequipa,Postpago Básico,Anual,6,46.36,20.7,451,1,1,2,6,0,0
CL103858,38.0,Áncash,Postpago Plus,Anual,32,72.03,,187,1,0,4,18,1,0
CL102892,36.0,Lima,Postpago Básico,Anual,5,46.63,5.2,472,0,1,3,1,0,0
CL106401,31.0,Piura,Prepago,Mensual,4,23.24,12.9,509,1,0,5,3,1,1
CL106376,18.0,Lima,Prepago,Mensual,28,26.03,9.3,190,0,0,2,1,1,0
CL101186,20.0,Lima,Postpago Básico,18 meses,6,31.0,,275,0,1,1,0,1,0
CL103046,68.0,Lima,Postpago Básico,18 meses,11,48.95,,505,0,0,2,0,1,0
CL102557,35.0,Lambayeque,Prepago,Mensual,40,28.45,5.5,184,0,1,2,3,1,0
CL101140,42.0,Lambayeque,Prepago,Mensual,12,19.1,,354,1,2,4,2,1,1
CL102617,,Lima,Postpago Plus,18 meses,9,62.86,1.4,438,0,3,1,1,1,0
CL106181,29.0,Arequipa,Postpago Básico,18 meses,78,40.46,8.9,432,1,2,2,5,1,0
CL104448,72.0,Piura,Postpago Básico,Anual,41,47.51,13.8,226,0,1,2,1,1,0
CL104789,21.0,Lima,Postpago Plus,18 meses,79,67.87,,541,2,0,3,1,1,0
CL103872,50.0,Junín,Prepago,Mensual,86,24.82,7.9,145,0,3,1,2,1,0
CL100163,51.0,Piura,Prepago,Mensual,16,22.69,14.8,469,1,0,1,1,0,1
CL103752,41.0,Lima,Postpago Básico,Mensual,6,55.5,23.2,552,1,1,0,3,1,0
CL104103,59.0,Lima,Prepago,Mensual,10,24.09,6.7,352,0,2,4,3,1,0
CL103965,38.0,Lima,Prepago,Mensual,49,20.07,8.7,354,0,0,2,2,0,0
CL105778,39.0,Lambayeque,Postpago Plus,18 meses,3,68.3,16.8,711,2,0,0,2,1,0
CL107187,27.0,Lima,Prepago,Mensual,30,20.36,11.0,206,0,0,1,3,1,1
CL100513,38.0,Cusco,Prepago,Mensual,14,24.79,8.2,291,0,0,3,1,1,0
CL105544,63.0,Arequipa,Postpago Básico,Mensual,90,40.18,4.5,331,0,0,0,1,1,0
CL105291,52.0,Lima,Postpago Básico,Anual,8,44.12,7.7,469,1,0,3,1,0,1
CL100247,18.0,Lima,Postpago Básico,Mensual,17,51.74,29.9,254,2,0,0,7,1,0
CL102678,20.0,Lima,Postpago Plus,18 meses,71,76.03,13.4,488,1,2,0,1,1,0
CL100235,29.0,Junín,Postpago Plus,18 meses,12,53.19,20.7,467,1,0,1,6,1,0
CL105113,40.0,Arequipa,Postpago Premium,Mensual,53,104.47,27.3,574,1,0,0,6,1,0
CL105765,47.0,Arequipa,Postpago Básico,Anual,17,48.4,11.0,217,0,0,1,0,1,0
CL100949,43.0,Arequipa,Prepago,Mensual,2,18.2,6.2,327,0,0,1,12,1,0
CL107284,46.0,Junín,Postpago Premium,18 meses,44,91.36,0.4,434,1,0,0,6,0,0
CL102586,36.0,Arequipa,Prepago,Mensual,8,23.41,6.1,237,1,1,0,0,1,0
CL101870,44.0,Arequipa,Prepago,Mensual,1,31.56,3.9,285,0,1,1,7,0,0
CL105570,19.0,Lima,Prepago,Mensual,14,29.65,6.8,350,2,1,1,4,0,0
CL105164,48.0,Lima,Postpago Básico,Mensual,6,57.97,14.1,330,0,1,2,0,0,1
CL106875,29.0,Áncash,Postpago Básico,Anual,4,41.68,14.7,398,1,1,0,4,0,0
CL103266,18.0,Lima,Prepago,Mensual,13,21.71,9.5,241,0,2,1,1,1,0
CL106164,34.0,Lima,Postpago Plus,Mensual,9,77.43,7.6,342,0,2,1,2,0,0
CL104804,61.0,La Libertad,Postpago Plus,18 meses,61,83.82,12.4,466,0,2,3,5,1,0
CL107160,32.0,Lambayeque,Postpago Básico,Mensual,36,38.81,15.6,363,2,0,1,3,0,0
CL105354,47.0,Lima,Postpago Premium,Anual,4,106.05,26.2,399,0,1,1,0,1,0
CL102811,46.0,Lima,Postpago Plus,Mensual,31,73.84,11.7,286,1,0,1,14,1,0
CL101108,46.0,Lima,Postpago Premium,Mensual,4,104.96,15.2,604,0,1,1,0,1,0
CL101246,39.0,Lima,Postpago Básico,Mensual,4,43.91,2.3,363,2,0,1,13,0,1
CL102919,20.0,Lambayeque,Postpago Plus,18 meses,72,58.44,7.3,427,1,1,1,4,1,0
CL103458,39.0,La Libertad,Prepago,Mensual,3,27.1,14.7,226,3,1,1,0,0,0
CL102582,22.0,Lima,Prepago,Mensual,2,21.55,9.5,544,1,0,2,14,0,0
CL101542,50.0,Arequipa,Prepago,Mensual,4,29.17,4.3,285,0,0,2,3,1,0
CL103269,50.0,Lambayeque,Prepago,Mensual,39,20.65,18.4,255,0,1,0,6,1,0
CL101784,26.0,Lima,Prepago,Mensual,33,28.97,8.1,406,0,1,1,1,1,1
CL100888,31.0,Junín,Prepago,Mensual,58,29.74,,456,0,1,0,0,0,1
CL106373,55.0,Lima,Postpago Plus,Mensual,24,59.23,13.4,312,1,1,2,1,1,0
CL102454,37.0,Cusco,Postpago Básico,Mensual,2,45.27,16.2,186,0,1,1,2,0,0
CL101132,48.0,Lima,Prepago,Mensual,71,23.69,8.5,105,0,0,2,2,0,0
CL104728,50.0,La Libertad,Postpago Básico,Mensual,10,48.32,,370,0,3,0,1,1,0
CL102933,58.0,Arequipa,Postpago Plus,18 meses,9,63.11,78.4,501,2,0,2,0,1,0
CL105194,,Lima,Postpago Plus,Mensual,9,64.96,37.3,272,0,1,0,1,0,0
CL105529,53.0,Áncash,Postpago Plus,18 meses,11,68.95,18.6,589,2,1,0,11,1,0
CL103805,46.0,Lima,Prepago,Mensual,65,29.41,14.3,171,0,0,1,2,1,0
CL103893,32.0,Arequipa,Postpago Básico,Mensual,9,37.77,6.0,313,1,2,3,0,0,0
CL102189,67.0,Arequipa,Postpago Premium,Mensual,31,149.28,31.3,525,0,2,2,3,1,0
CL106643,56.0,Lambayeque,Prepago,Mensual,2,21.22,10.6,368,0,2,0,5,1,0
CL101756,35.0,Cusco,Prepago,Mensual,35,19.57,4.8,227,2,0,3,6,1,0
CL104911,47.0,Lima,Postpago Básico,Anual,45,48.0,6.3,398,1,0,2,0,1,0
CL101090,21.0,Lima,Prepago,Mensual,26,24.78,7.7,233,0,1,1,0,1,0
CL105041,33.0,Lima,Prepago,Mensual,41,27.16,5.8,314,0,1,1,7,1,0
CL102720,40.0,Junín,Postpago Básico,Anual,4,44.96,12.4,119,0,0,3,11,1,0
CL105883,37.0,Lima,Postpago Premium,Anual,4,137.86,,643,1,3,0,0,1,0
CL102979,42.0,Cusco,Postpago Plus,Mensual,14,76.65,12.6,463,2,0,1,0,1,0
CL106113,22.0,Lima,Postpago Premium,Anual,6,80.11,39.1,530,0,0,0,3,0,0
CL102231,22.0,Cusco,Postpago Básico,Mensual,3,41.92,20.2,267,0,0,0,3,0,0
CL100610,45.0,Junín,Postpago Básico,Anual,51,46.0,23.2,395,0,1,1,2,1,0
CL102928,37.0,Lima,Prepago,Mensual,1,22.44,14.4,299,0,1,0,1,1,1
CL103161,31.0,La Libertad,Postpago Premium,18 meses,24,86.77,9.4,624,0,1,0,0,0,0
CL106097,18.0,Junín,Postpago Básico,18 meses,17,48.92,29.5,152,1,2,1,1,1,0
CL102366,57.0,Lima,Prepago,Mensual,2,23.99,11.7,401,0,0,2,0,1,0
CL103834,29.0,Lima,Prepago,Mensual,15,27.23,,184,0,1,2,0,0,0
CL101214,38.0,Cusco,Prepago,Mensual,80,28.07,6.4,74,1,1,1,1,0,0
CL102409,62.0,Junín,Postpago Premium,18 meses,6,94.05,3.1,366,0,0,1,7,0,1
CL101075,34.0,Lima,Prepago,Mensual,55,24.98,,325,1,1,2,1,0,0
CL107369,29.0,Lima,Postpago Premium,Anual,9,145.38,22.6,518,1,1,4,5,1,1
CL100094,56.0,Lima,Prepago,Mensual,15,24.52,16.7,179,2,1,1,1,0,0
CL107136,39.0,Arequipa,Prepago,Mensual,1,23.79,,403,0,0,0,4,0,0
CL104705,30.0,Lima,Prepago,Mensual,9,22.6,12.0,283,0,1,2,1,1,0
CL105375,24.0,Lima,Postpago Plus,Mensual,12,83.97,23.6,480,0,1,2,4,1,0
CL104429,44.0,Lambayeque,Prepago,Mensual,5,24.87,5.3,219,3,2,0,1,0,0
CL106998,45.0,Lima,Postpago Plus,Mensual,30,55.66,13.6,498,1,0,2,2,0,0
CL107244,73.0,Lima,Postpago Básico,Anual,12,45.85,6.9,568,2,0,0,0,0,0
CL104965,32.0,Cusco,Prepago,Mensual,14,24.2,2.5,388,0,1,4,1,1,0
CL102716,41.0,Lima,Postpago Básico,Mensual,49,52.38,12.3,354,0,0,2,0,0,0
CL105416,24.0,Lima,Prepago,Mensual,71,19.79,6.2,312,0,4,0,0,0,0
